district,horizon,date,actual,lower,prediction,upper,interval_width,within_interval
Ratnapura,7,2023-05-06,60,16,21,87,71,1
Ratnapura,7,2023-05-13,54,7,37,100,93,1
Ratnapura,7,2023-05-20,61,12,13,49,37,0
Ratnapura,7,2023-05-27,65,9,31,80,71,1
Ratnapura,7,2023-06-03,82,10,29,80,70,0
Ratnapura,7,2023-06-10,94,5,20,48,43,0
Ratnapura,7,2023-06-17,94,8,14,49,41,0
Ratnapura,7,2023-06-24,64,3,30,109,106,1
Ratnapura,7,2023-07-01,69,16,72,183,167,1
Ratnapura,7,2023-07-08,43,20,75,204,184,1
Ratnapura,7,2023-07-15,48,21,58,176,155,1
Ratnapura,7,2023-07-22,53,17,67,197,180,1
Ratnapura,7,2023-07-29,51,21,89,258,237,1
Ratnapura,7,2023-08-05,63,18,58,206,188,1
Ratnapura,7,2023-08-12,38,13,22,115,102,1
Ratnapura,7,2023-08-19,37,19,23,88,69,1
Ratnapura,7,2023-08-26,42,8,27,76,68,1
Ratnapura,7,2023-09-02,50,11,28,73,62,1
Ratnapura,7,2023-09-09,27,19,23,70,51,1
Ratnapura,7,2023-09-16,23,14,15,55,41,1
Ratnapura,7,2023-09-23,14,16,18,63,47,0
Ratnapura,7,2023-09-30,24,10,19,54,44,1
Ratnapura,7,2023-10-07,27,7,17,37,30,1
Ratnapura,7,2023-10-14,12,6,20,46,40,1
Ratnapura,7,2023-10-21,11,14,16,65,51,0
Ratnapura,7,2023-10-28,13,9,16,75,66,1
Ratnapura,7,2023-11-04,7,9,13,66,57,0
Ratnapura,7,2023-11-11,17,7,15,73,66,1
Ratnapura,7,2023-11-18,22,5,22,92,87,1
Ratnapura,7,2023-11-25,155,5,29,107,102,0
Ratnapura,7,2023-12-02,50,5,20,84,79,1
Ratnapura,7,2023-12-09,106,5,15,75,70,0
Ratnapura,7,2023-12-16,44,4,17,79,75,1
Ratnapura,7,2023-12-23,54,6,12,66,60,1
Ratnapura,7,2023-12-30,76,6,9,62,56,0
Ratnapura,7,2024-01-06,77,5,15,76,71,0
Ratnapura,7,2024-01-13,43,28,108,285,257,1
Ratnapura,7,2024-01-20,67,20,76,221,201,1
Ratnapura,7,2024-01-27,72,14,80,240,226,1
Ratnapura,7,2024-02-03,82,13,57,174,161,1
Ratnapura,7,2024-02-10,14,10,53,165,155,1
Ratnapura,7,2024-02-17,57,15,49,154,139,1
Ratnapura,7,2024-02-24,57,13,47,150,137,1
Ratnapura,7,2024-03-02,38,7,47,126,119,1
Ratnapura,7,2024-03-09,56,12,46,133,121,1
Ratnapura,7,2024-03-16,48,19,35,121,102,1
Ratnapura,7,2024-03-23,53,11,28,113,102,1
Ratnapura,7,2024-03-30,49,8,18,54,46,1
Ratnapura,7,2024-04-06,39,10,13,35,25,0
Ratnapura,7,2024-04-13,44,11,15,51,40,1
Ratnapura,7,2024-04-20,67,6,17,41,35,0
Ratnapura,7,2024-04-27,74,10,13,41,31,0
Ratnapura,7,2024-05-04,88,11,15,45,34,0
Ratnapura,7,2024-05-11,72,8,16,44,36,0
Ratnapura,7,2024-05-18,76,11,14,51,40,0
Ratnapura,7,2024-05-25,84,11,15,48,37,0
Ratnapura,7,2024-06-01,60,11,18,53,42,0
Ratnapura,7,2024-06-08,47,9,41,109,100,1
Ratnapura,7,2024-06-15,57,20,45,143,123,1
Ratnapura,7,2024-06-22,58,15,57,186,171,1
Ratnapura,7,2024-06-29,52,20,46,151,131,1
Ratnapura,7,2024-07-06,51,15,49,153,138,1
Ratnapura,7,2024-07-13,81,23,96,241,218,1
Ratnapura,7,2024-07-20,76,26,86,227,201,1
Ratnapura,7,2024-07-27,72,15,54,151,136,1
Ratnapura,7,2024-08-03,51,11,42,119,108,1
Ratnapura,7,2024-08-10,38,19,22,82,63,1
Ratnapura,7,2024-08-17,25,13,14,77,64,1
Ratnapura,7,2024-08-24,48,10,20,63,53,1
Ratnapura,7,2024-08-31,51,14,30,95,81,1
Ratnapura,7,2024-09-07,18,12,46,134,122,1
Ratnapura,7,2024-09-14,32,11,31,115,104,1
Ratnapura,7,2024-09-21,40,16,18,75,59,1
Ratnapura,7,2024-09-28,31,7,23,51,44,1
Ratnapura,7,2024-10-05,45,11,19,54,43,1
Ratnapura,7,2024-10-12,42,1,40,87,86,1
Ratnapura,7,2024-10-19,54,15,31,95,80,1
Ratnapura,7,2024-10-26,61,14,20,61,47,1
Ratnapura,7,2024-11-02,48,4,23,51,47,1
Ratnapura,7,2024-11-09,41,13,20,51,38,1
Ratnapura,7,2024-11-16,54,8,22,55,47,1
Ratnapura,7,2024-11-23,53,12,18,64,52,1
Ratnapura,7,2024-11-30,38,9,26,71,62,1
Ratnapura,7,2024-12-07,44,9,34,101,92,1
Ratnapura,7,2024-12-14,20,15,37,115,100,1
Ratnapura,7,2024-12-21,47,10,33,105,95,1
Ratnapura,7,2024-12-28,30,9,28,78,69,1
Ratnapura,7,2025-01-04,56,11,32,91,80,1
Ratnapura,7,2025-01-11,46,18,31,112,94,1
Ratnapura,7,2025-01-18,70,7,30,76,69,1
Ratnapura,7,2025-01-25,58,12,21,68,56,1
Ratnapura,7,2025-02-01,47,15,17,56,41,1
Ratnapura,7,2025-02-08,47,1,37,88,87,1
Ratnapura,7,2025-02-15,50,14,21,55,41,1
Ratnapura,7,2025-02-22,47,10,25,75,65,1
Ratnapura,7,2025-03-01,13,17,18,67,50,0
Ratnapura,7,2025-03-08,46,13,18,84,71,1
Ratnapura,7,2025-03-15,56,10,24,79,69,1
Ratnapura,7,2025-03-22,45,5,34,90,85,1
Ratnapura,7,2025-03-29,54,15,29,81,66,1
Ratnapura,7,2025-04-05,146,18,19,67,49,0
Trincomalee,7,2014-08-02,4,5,7,22,17,0
Trincomalee,7,2014-08-09,2,4,6,19,15,0
Trincomalee,7,2014-08-16,0,2,4,13,11,0
Trincomalee,7,2014-08-23,0,0,4,11,11,1
Trincomalee,7,2014-08-30,0,2,2,11,9,0
Trincomalee,7,2014-09-06,5,0,2,11,11,1
Trincomalee,7,2014-09-13,3,1,3,12,11,1
Trincomalee,7,2014-09-20,3,0,4,11,11,1
Trincomalee,7,2014-09-27,2,0,2,11,11,1
Trincomalee,7,2014-10-04,1,0,0,12,12,1
Trincomalee,7,2014-10-11,3,0,5,18,18,1
Trincomalee,7,2014-10-18,1,1,6,23,22,1
Trincomalee,7,2014-10-25,5,1,3,14,13,1
Trincomalee,7,2014-11-01,6,1,2,12,11,1
Trincomalee,7,2014-11-08,10,0,5,22,22,1
Trincomalee,7,2014-11-15,13,0,6,24,24,1
Trincomalee,7,2014-11-22,15,2,4,24,22,1
Trincomalee,7,2014-11-29,22,3,3,18,15,0
Trincomalee,7,2014-12-06,19,0,6,27,27,1
Trincomalee,7,2014-12-13,4,1,6,39,38,1
Trincomalee,7,2014-12-20,17,1,3,42,41,1
Trincomalee,7,2014-12-27,16,2,17,48,46,1
Trincomalee,7,2015-01-03,12,7,7,51,44,1
Trincomalee,7,2015-01-10,17,12,12,72,60,1
Trincomalee,7,2015-01-17,45,1,20,64,63,1
Trincomalee,7,2015-01-24,30,7,9,49,42,1
Trincomalee,7,2015-01-31,13,5,13,51,46,1
Trincomalee,7,2015-02-07,20,4,15,79,75,1
Trincomalee,7,2015-02-14,18,5,8,62,57,1
Trincomalee,7,2015-02-21,35,0,28,74,74,1
Trincomalee,7,2015-02-28,12,2,23,68,66,1
Trincomalee,7,2015-03-07,21,9,25,74,65,1
Trincomalee,7,2015-03-14,6,9,13,55,46,0
Trincomalee,7,2015-03-21,14,2,18,38,36,1
Trincomalee,7,2015-03-28,30,6,8,32,26,1
Trincomalee,7,2015-04-04,5,0,22,48,48,1
Trincomalee,7,2015-04-11,9,10,10,47,37,0
Trincomalee,7,2015-04-18,16,5,19,46,41,1
Trincomalee,7,2015-04-25,12,4,17,43,39,1
Trincomalee,7,2015-05-02,14,5,6,20,15,1
Trincomalee,7,2015-05-09,9,4,6,21,17,1
Trincomalee,7,2015-05-16,14,3,13,29,26,1
Trincomalee,7,2015-05-23,5,2,10,25,23,1
Trincomalee,7,2015-05-30,8,5,12,30,25,1
Trincomalee,7,2015-06-06,12,4,6,28,24,1
Trincomalee,7,2015-06-13,14,1,20,41,40,1
Trincomalee,7,2015-06-20,4,7,8,31,24,0
Trincomalee,7,2015-06-27,5,10,17,54,44,0
Trincomalee,7,2015-07-04,8,4,15,41,37,1
Trincomalee,7,2015-07-11,6,1,20,48,47,1
Trincomalee,7,2015-07-18,5,6,6,24,18,0
Trincomalee,7,2015-07-25,3,4,8,23,19,0
Trincomalee,7,2015-08-01,2,4,6,18,14,0
Trincomalee,7,2015-08-08,4,4,5,21,17,1
Trincomalee,7,2015-08-15,3,3,3,19,16,1
Trincomalee,7,2015-08-22,0,3,4,20,17,0
Trincomalee,7,2015-08-29,2,3,4,19,16,0
Trincomalee,7,2015-09-05,0,2,3,17,15,0
Trincomalee,7,2015-09-12,1,0,4,14,14,1
Trincomalee,7,2015-09-19,1,0,3,11,11,1
Trincomalee,7,2015-09-26,0,0,1,11,11,1
Trincomalee,7,2015-10-03,1,0,2,14,14,1
Trincomalee,7,2015-10-10,3,0,3,14,14,1
Trincomalee,7,2015-10-17,0,0,4,16,16,1
Trincomalee,7,2015-10-24,1,1,2,14,13,1
Trincomalee,7,2015-10-31,3,0,4,16,16,1
Trincomalee,7,2015-11-07,3,0,2,13,13,1
Trincomalee,7,2015-11-14,4,2,13,35,33,1
Trincomalee,7,2015-11-21,3,2,8,26,24,1
Trincomalee,7,2015-11-28,5,3,5,26,23,1
Trincomalee,7,2015-12-05,7,0,4,16,16,1
Trincomalee,7,2015-12-12,8,1,7,39,38,1
Trincomalee,7,2015-12-19,11,4,7,59,55,1
Trincomalee,7,2015-12-26,9,6,14,76,70,1
Trincomalee,7,2016-01-02,23,5,16,80,75,1
Trincomalee,7,2016-01-09,19,5,6,46,41,1
Trincomalee,7,2016-01-16,20,5,8,57,52,1
Trincomalee,7,2016-01-23,23,6,13,72,66,1
Trincomalee,7,2016-01-30,12,2,15,51,49,1
Trincomalee,7,2016-02-06,14,0,19,54,54,1
Trincomalee,7,2016-02-13,14,5,7,25,20,1
Trincomalee,7,2016-02-20,10,6,7,33,27,1
Trincomalee,7,2016-02-27,12,0,18,44,44,1
Trincomalee,7,2016-03-05,5,6,20,49,43,0
Trincomalee,7,2016-03-12,11,4,15,38,34,1
Trincomalee,7,2016-03-19,8,1,14,34,33,1
Trincomalee,7,2016-03-26,9,4,13,35,31,1
Trincomalee,7,2016-04-02,1,4,7,18,14,0
Trincomalee,7,2016-04-09,1,3,6,19,16,0
Trincomalee,7,2016-04-16,5,4,4,18,14,1
Trincomalee,7,2016-04-23,7,3,4,18,15,1
Trincomalee,7,2016-04-30,3,3,5,20,17,1
Trincomalee,7,2016-05-07,9,3,4,19,16,1
Trincomalee,7,2016-05-14,2,0,7,18,18,1
Trincomalee,7,2016-05-21,13,1,3,13,12,1
Trincomalee,7,2016-05-28,2,1,2,14,13,1
Trincomalee,7,2016-06-04,2,1,2,13,12,1
Trincomalee,7,2016-06-11,10,2,4,17,15,1
Trincomalee,7,2016-06-18,8,0,5,14,14,1
Trincomalee,7,2016-06-25,6,2,11,28,26,1
Trincomalee,7,2016-07-02,1,8,8,53,45,0
Trincomalee,7,2016-07-09,6,2,24,54,52,1
Trincomalee,7,2016-07-16,8,3,16,42,39,1
Trincomalee,7,2016-07-23,8,4,4,20,16,1
Trincomalee,7,2016-07-30,2,3,3,17,14,0
Trincomalee,7,2016-08-06,4,2,4,15,13,1
Trincomalee,7,2016-08-13,5,3,5,16,13,1
Trincomalee,7,2016-08-20,3,1,4,12,11,1
Trincomalee,7,2016-08-27,0,0,4,11,11,1
Trincomalee,7,2016-09-03,6,0,4,11,11,1
Trincomalee,7,2016-09-10,2,0,2,12,12,1
Trincomalee,7,2016-09-17,3,0,3,14,14,1
Trincomalee,7,2016-09-24,1,2,2,17,15,0
Trincomalee,7,2016-10-01,2,0,1,11,11,1
Trincomalee,7,2016-10-08,3,0,2,10,10,1
Trincomalee,7,2016-10-15,0,0,1,8,8,1
Trincomalee,7,2016-10-22,2,0,1,11,11,1
Trincomalee,7,2016-10-29,2,0,2,12,12,1
Trincomalee,7,2016-11-05,1,1,2,14,13,1
Trincomalee,7,2016-11-12,2,0,3,13,13,1
Trincomalee,7,2016-11-19,3,0,3,12,12,1
Trincomalee,7,2016-11-26,1,0,2,12,12,1
Trincomalee,7,2016-12-03,1,0,4,12,12,1
Trincomalee,7,2016-12-10,38,0,3,14,14,0
Trincomalee,7,2016-12-17,52,0,4,20,20,0
Trincomalee,7,2016-12-24,22,1,5,20,19,0
Trincomalee,7,2016-12-31,33,2,5,24,22,0
Trincomalee,7,2017-01-07,59,0,6,22,22,0
Trincomalee,7,2017-01-14,145,0,4,25,25,0
Trincomalee,7,2017-01-21,144,0,14,35,35,0
Trincomalee,7,2017-01-28,132,1,25,63,62,0
Trincomalee,7,2017-02-04,139,10,26,90,80,0
Trincomalee,7,2017-02-11,144,7,20,58,51,0
Trincomalee,7,2017-02-18,225,6,24,59,53,0
Trincomalee,7,2017-02-25,273,5,34,87,82,0
Trincomalee,7,2017-03-04,234,17,68,211,194,0
Trincomalee,7,2017-03-11,396,32,60,221,189,0
Trincomalee,7,2017-03-18,435,23,67,235,212,0
Trincomalee,7,2017-03-25,425,23,84,265,242,0
Trincomalee,7,2017-04-01,404,35,87,279,244,0
Trincomalee,7,2017-04-08,190,34,102,326,292,1
Trincomalee,7,2017-04-15,199,41,101,327,286,1
Trincomalee,7,2017-04-22,143,48,142,407,359,1
Trincomalee,7,2017-04-29,54,62,197,522,460,0
Trincomalee,7,2017-05-06,47,70,201,532,462,0
Trincomalee,7,2017-05-13,35,57,165,472,415,0
Trincomalee,7,2017-05-20,22,47,134,405,358,0
Trincomalee,7,2017-05-27,31,34,89,317,283,0
Trincomalee,7,2017-06-03,34,31,72,272,241,1
Trincomalee,7,2017-06-10,19,26,46,207,181,0
Trincomalee,7,2017-06-17,29,10,19,100,90,1
Trincomalee,7,2017-06-24,21,9,9,58,49,1
Trincomalee,7,2017-07-01,33,13,15,60,47,1
Trincomalee,7,2017-07-08,19,7,12,39,32,1
Trincomalee,7,2017-07-15,42,4,17,57,53,1
Trincomalee,7,2017-07-22,35,5,19,61,56,1
Trincomalee,7,2017-07-29,21,11,14,48,37,1
Trincomalee,7,2017-08-05,26,8,12,43,35,1
Trincomalee,7,2017-08-12,15,9,9,38,29,1
Trincomalee,7,2017-08-19,14,8,13,46,38,1
Trincomalee,7,2017-08-26,9,9,10,42,33,1
Trincomalee,7,2017-09-02,16,3,13,50,47,1
Trincomalee,7,2017-09-09,8,8,9,49,41,1
Trincomalee,7,2017-09-16,13,7,8,37,30,1
Trincomalee,7,2017-09-23,20,2,5,33,31,1
Trincomalee,7,2017-09-30,16,1,4,35,34,1
Trincomalee,7,2017-10-07,19,0,9,37,37,1
Trincomalee,7,2017-10-14,14,1,10,34,33,1
Trincomalee,7,2017-10-21,21,0,4,20,20,0
Trincomalee,7,2017-10-28,11,0,2,17,17,1
Trincomalee,7,2017-11-04,31,0,8,27,27,0
Trincomalee,7,2017-11-11,34,1,7,29,28,0
Trincomalee,7,2017-11-18,29,5,6,21,16,0
Trincomalee,7,2017-11-25,16,0,8,27,27,1
Trincomalee,7,2017-12-02,30,4,7,27,23,0
Trincomalee,7,2017-12-09,32,2,4,27,25,0
Trincomalee,7,2017-12-16,17,1,9,43,42,1
Trincomalee,7,2017-12-23,25,4,8,68,64,1
Trincomalee,7,2017-12-30,34,0,33,95,95,1
Trincomalee,7,2018-01-06,26,8,13,61,53,1
Trincomalee,7,2018-01-13,12,7,16,57,50,1
Trincomalee,7,2018-01-20,20,6,9,54,48,1
Trincomalee,7,2018-01-27,24,0,29,77,77,1
Trincomalee,7,2018-02-03,19,8,10,44,36,1
Trincomalee,7,2018-02-10,16,6,14,42,36,1
Trincomalee,7,2018-02-17,21,5,16,52,47,1
Trincomalee,7,2018-02-24,14,10,13,38,28,1
Trincomalee,7,2018-03-03,16,8,10,30,22,1
Trincomalee,7,2018-03-10,4,8,10,30,22,0
Trincomalee,7,2018-03-17,9,8,10,31,23,1
Trincomalee,7,2018-03-24,10,7,9,26,19,1
Trincomalee,7,2018-03-31,12,7,7,23,16,1
Trincomalee,7,2018-04-07,9,8,8,25,17,1
Trincomalee,7,2018-04-14,21,1,14,32,31,1
Trincomalee,7,2018-04-21,23,1,17,37,36,1
Trincomalee,7,2018-04-28,16,4,10,25,21,1
Trincomalee,7,2018-05-05,42,3,11,23,20,0
Trincomalee,7,2018-05-12,34,4,7,25,21,0
Trincomalee,7,2018-05-19,27,6,7,21,15,0
Trincomalee,7,2018-05-26,25,3,9,24,21,0
Trincomalee,7,2018-06-02,36,3,13,28,25,0
Trincomalee,7,2018-06-09,33,7,18,39,32,1
Trincomalee,7,2018-06-16,64,12,13,39,27,0
Trincomalee,7,2018-06-23,60,13,18,60,47,1
Trincomalee,7,2018-06-30,52,14,25,93,79,1
Trincomalee,7,2018-07-07,57,9,30,110,101,1
Trincomalee,7,2018-07-14,43,4,37,93,89,1
Trincomalee,7,2018-07-21,23,7,35,94,87,1
Trincomalee,7,2018-07-28,23,15,20,69,54,1
Trincomalee,7,2018-08-04,23,9,20,72,63,1
Trincomalee,7,2018-08-11,16,13,20,80,67,1
Trincomalee,7,2018-08-18,9,14,21,81,67,0
Trincomalee,7,2018-08-25,4,5,26,81,76,0
Trincomalee,7,2018-09-01,10,9,22,69,60,1
Trincomalee,7,2018-09-08,7,11,15,41,30,0
Trincomalee,7,2018-09-15,4,9,10,30,21,0
Trincomalee,7,2018-09-22,2,8,8,25,17,0
Trincomalee,7,2018-09-29,10,5,7,20,15,1
Trincomalee,7,2018-10-06,0,0,7,15,15,1
Trincomalee,7,2018-10-13,1,2,2,14,12,0
Trincomalee,7,2018-10-20,2,0,4,16,16,1
Trincomalee,7,2018-10-27,7,3,5,21,18,1
Trincomalee,7,2018-11-03,9,2,4,16,14,1
Trincomalee,7,2018-11-10,19,1,6,18,17,0
Trincomalee,7,2018-11-17,19,2,5,18,16,0
Trincomalee,7,2018-11-24,43,1,4,14,13,0
Trincomalee,7,2018-12-01,37,1,2,17,16,0
Trincomalee,7,2018-12-08,53,0,3,19,19,0
Trincomalee,7,2018-12-15,45,0,5,39,39,0
Trincomalee,7,2018-12-22,26,3,11,68,65,1
Trincomalee,7,2018-12-29,39,0,32,83,83,1
Trincomalee,7,2019-01-05,32,7,10,47,40,1
Trincomalee,7,2019-01-12,5,4,30,78,74,1
Trincomalee,7,2019-01-19,11,13,14,66,53,0
Trincomalee,7,2019-01-26,6,4,28,89,85,1
Trincomalee,7,2019-02-02,21,12,19,86,74,1
Trincomalee,7,2019-02-09,17,11,13,58,47,1
Trincomalee,7,2019-02-16,19,0,36,90,90,1
Trincomalee,7,2019-02-23,18,10,27,76,66,1
Trincomalee,7,2019-03-02,39,5,13,32,27,0
Trincomalee,7,2019-03-09,38,5,6,17,12,0
Trincomalee,7,2019-03-16,30,2,3,16,14,0
Trincomalee,7,2019-03-23,16,0,11,29,29,1
Trincomalee,7,2019-03-30,35,0,15,36,36,1
Trincomalee,7,2019-04-06,17,2,18,45,43,1
Trincomalee,7,2019-04-13,30,8,12,34,26,1
Trincomalee,7,2019-04-20,13,7,16,48,41,1
Trincomalee,7,2019-04-27,10,8,16,52,44,1
Trincomalee,7,2019-05-04,5,10,12,44,34,0
Trincomalee,7,2019-05-11,12,8,10,30,22,1
Trincomalee,7,2019-05-18,10,7,13,35,28,1
Trincomalee,7,2019-05-25,20,8,8,30,22,1
Trincomalee,7,2019-06-01,24,5,12,30,25,1
Trincomalee,7,2019-06-08,25,7,8,25,18,1
Trincomalee,7,2019-06-15,14,4,9,20,16,1
Trincomalee,7,2019-06-22,12,1,5,14,13,1
Trincomalee,7,2019-06-29,8,2,4,17,15,1
Trincomalee,7,2019-07-06,4,2,4,14,12,1
Trincomalee,7,2019-07-13,20,2,8,23,21,1
Trincomalee,7,2019-07-20,15,6,7,23,17,1
Trincomalee,7,2019-07-27,15,6,11,33,27,1
Trincomalee,7,2019-08-03,12,7,7,26,19,1
Trincomalee,7,2019-08-10,8,5,7,19,14,1
Trincomalee,7,2019-08-17,9,3,5,14,11,1
Trincomalee,7,2019-08-24,6,0,4,12,12,1
Trincomalee,7,2019-08-31,7,1,3,13,12,1
Trincomalee,7,2019-09-07,9,0,4,13,13,1
Trincomalee,7,2019-09-14,11,3,4,14,11,1
Trincomalee,7,2019-09-21,13,0,4,13,13,1
Trincomalee,7,2019-09-28,15,0,2,11,11,0
Trincomalee,7,2019-10-05,5,0,1,11,11,1
Trincomalee,7,2019-10-12,29,0,3,13,13,0
Trincomalee,7,2019-10-19,34,1,2,13,12,0
Trincomalee,7,2019-10-26,49,0,3,12,12,0
Trincomalee,7,2019-11-02,62,0,1,13,13,0
Trincomalee,7,2019-11-09,75,0,2,19,19,0
Trincomalee,7,2019-11-16,150,1,6,27,26,0
Trincomalee,7,2019-11-23,196,2,3,23,21,0
Trincomalee,7,2019-11-30,242,3,6,30,27,0
Trincomalee,7,2019-12-07,254,4,9,50,46,0
Trincomalee,7,2019-12-14,286,5,12,82,77,0
Trincomalee,7,2019-12-21,297,3,44,158,155,0
Trincomalee,7,2019-12-28,284,21,76,222,201,0
Trincomalee,7,2020-01-04,263,32,106,317,285,1
Trincomalee,7,2020-01-11,433,30,87,272,242,0
Trincomalee,7,2020-01-18,399,13,53,206,193,0
Trincomalee,7,2020-01-25,305,40,138,374,334,1
Trincomalee,7,2020-02-01,229,58,178,480,422,1
Trincomalee,7,2020-02-08,145,49,152,439,390,1
Trincomalee,7,2020-02-15,91,40,132,396,356,1
Trincomalee,7,2020-02-22,71,33,109,349,316,1
Trincomalee,7,2020-02-29,46,39,117,365,326,1
Trincomalee,7,2020-03-07,43,42,126,389,347,1
Trincomalee,7,2020-03-14,22,37,105,347,310,0
Trincomalee,7,2020-03-21,14,29,78,292,263,0
Trincomalee,7,2020-03-28,18,26,43,203,177,0
Trincomalee,7,2020-04-04,7,19,19,129,110,0
Trincomalee,7,2020-04-11,7,11,17,84,73,0
Trincomalee,7,2020-04-18,3,10,18,52,42,0
Trincomalee,7,2020-04-25,1,10,16,43,33,0
Trincomalee,7,2020-05-02,0,7,13,31,24,0
Trincomalee,7,2020-05-09,6,4,9,23,19,1
Trincomalee,7,2020-05-16,2,5,6,21,16,0
Trincomalee,7,2020-05-23,8,1,6,19,18,1
Trincomalee,7,2020-05-30,3,2,4,18,16,1
Trincomalee,7,2020-06-06,4,1,5,14,13,1
Trincomalee,7,2020-06-13,0,0,5,15,15,1
Trincomalee,7,2020-06-20,4,1,4,15,14,1
Trincomalee,7,2020-06-27,1,1,9,24,23,1
Trincomalee,7,2020-07-04,3,2,5,21,19,1
Trincomalee,7,2020-07-11,6,1,12,31,30,1
Trincomalee,7,2020-07-18,1,2,6,23,21,0
Trincomalee,7,2020-07-25,3,2,3,14,12,1
Trincomalee,7,2020-08-01,2,0,3,11,11,1
Trincomalee,7,2020-08-08,0,0,3,11,11,1
Trincomalee,7,2020-08-15,1,0,1,8,8,1
Trincomalee,7,2020-08-22,2,0,1,12,12,1
Trincomalee,7,2020-08-29,2,1,2,11,10,1
Trincomalee,7,2020-09-05,1,0,3,11,11,1
Trincomalee,7,2020-09-12,0,2,4,20,18,0
Trincomalee,7,2020-09-19,0,0,2,13,13,1
Trincomalee,7,2020-09-26,1,1,2,18,17,1
Trincomalee,7,2020-10-03,1,0,1,12,12,1
Trincomalee,7,2020-10-10,0,0,1,13,13,1
Trincomalee,7,2020-10-17,1,0,5,14,14,1
Trincomalee,7,2020-10-24,1,0,9,23,23,1
Trincomalee,7,2020-10-31,0,1,5,19,18,0
Trincomalee,7,2020-11-07,1,0,7,30,30,1
Trincomalee,7,2020-11-14,1,0,4,19,19,1
Trincomalee,7,2020-11-21,1,0,7,27,27,1
Trincomalee,7,2020-11-28,1,2,2,17,15,0
Trincomalee,7,2020-12-05,3,0,4,14,14,1
Trincomalee,7,2020-12-12,2,0,3,13,13,1
Trincomalee,7,2020-12-19,2,0,3,15,15,1
Trincomalee,7,2020-12-26,0,0,9,29,29,1
Trincomalee,7,2021-01-02,1,2,7,30,28,0
Trincomalee,7,2021-01-09,4,6,9,60,54,0
Trincomalee,7,2021-01-16,4,6,17,79,73,0
Trincomalee,7,2021-01-23,4,5,16,54,49,0
Trincomalee,7,2021-01-30,5,7,7,46,39,0
Trincomalee,7,2021-02-06,13,8,9,60,52,1
Trincomalee,7,2021-02-13,7,7,8,51,44,1
Trincomalee,7,2021-02-20,8,5,7,43,38,1
Trincomalee,7,2021-02-27,9,5,9,60,55,1
Trincomalee,7,2021-03-06,12,2,18,45,43,1
Trincomalee,7,2021-03-13,3,5,6,33,28,0
Trincomalee,7,2021-03-20,2,3,6,21,18,0
Trincomalee,7,2021-03-27,2,3,9,25,22,0
Trincomalee,7,2021-04-03,3,5,7,23,18,0
Trincomalee,7,2021-04-10,1,4,7,19,15,0
Trincomalee,7,2021-04-17,7,4,6,19,15,1
Trincomalee,7,2021-04-24,5,3,6,17,14,1
Trincomalee,7,2021-05-01,2,3,6,16,13,0
Trincomalee,7,2021-05-08,0,1,6,14,13,0
Trincomalee,7,2021-05-15,1,1,1,9,8,1
Trincomalee,7,2021-05-22,0,1,2,13,12,0
Trincomalee,7,2021-05-29,1,4,8,25,21,0
Trincomalee,7,2021-06-05,1,3,6,20,17,0
Trincomalee,7,2021-06-12,0,4,5,21,17,0
Trincomalee,7,2021-06-19,0,2,4,11,9,0
Trincomalee,7,2021-06-26,1,0,4,14,14,1
Trincomalee,7,2021-07-03,0,1,3,13,12,0
Trincomalee,7,2021-07-10,0,1,1,11,10,0
Trincomalee,7,2021-07-17,0,0,3,12,12,1
Trincomalee,7,2021-07-24,0,0,3,10,10,1
Trincomalee,7,2021-07-31,0,0,1,9,9,1
Trincomalee,7,2021-08-07,2,0,1,11,11,1
Trincomalee,7,2021-08-14,0,1,2,12,11,0
Trincomalee,7,2021-08-21,0,0,3,9,9,1
Trincomalee,7,2021-08-28,0,0,2,9,9,1
Trincomalee,7,2021-09-04,3,0,1,9,9,1
Trincomalee,7,2021-09-11,0,0,0,11,11,1
Trincomalee,7,2021-09-18,2,0,2,15,15,1
Trincomalee,7,2021-09-25,1,0,3,15,15,1
Trincomalee,7,2021-10-02,0,0,5,13,13,1
Trincomalee,7,2021-10-09,1,0,7,20,20,1
Trincomalee,7,2021-10-16,2,0,5,21,21,1
Trincomalee,7,2021-10-23,0,0,11,34,34,1
Trincomalee,7,2021-10-30,3,0,6,23,23,1
Trincomalee,7,2021-11-06,11,1,8,25,24,1
Trincomalee,7,2021-11-13,6,0,5,22,22,1
Trincomalee,7,2021-11-20,20,0,7,34,34,1
Trincomalee,7,2021-11-27,22,1,10,31,30,1
Trincomalee,7,2021-12-04,10,4,6,30,26,1
Trincomalee,7,2021-12-11,30,2,9,26,24,0
Trincomalee,7,2021-12-18,30,3,10,40,37,1
Trincomalee,7,2021-12-25,30,4,12,66,62,1
Trincomalee,7,2022-01-01,33,7,7,59,52,1
Trincomalee,7,2022-01-08,19,6,18,82,76,1
Trincomalee,7,2022-01-15,37,7,14,67,60,1
Trincomalee,7,2022-01-22,21,3,21,51,48,1
Trincomalee,7,2022-01-29,33,7,10,52,45,1
Trincomalee,7,2022-02-05,3,9,19,54,45,0
Trincomalee,7,2022-02-12,37,8,13,51,43,1
Trincomalee,7,2022-02-19,34,10,16,62,52,1
Trincomalee,7,2022-02-26,26,9,13,50,41,1
Trincomalee,7,2022-03-05,21,1,28,73,72,1
